accommodates,bedrooms,beds,bathrooms,rating,neighbourhood,room_type,bath_type,price
2,0.0,1.0,1.0,4.5,University District,Entire home/apt,standard,69.0
3,1.0,1.0,1.0,4.43,Minor,Entire home/apt,standard,66.0
2,1.0,1.0,1.0,4.57,Broadway,Entire home/apt,standard,79.0
4,1.0,2.0,1.0,4.64,West Woodland,Entire home/apt,standard,83.0
2,1.0,1.0,1.0,4.75,Ravenna,Entire home/apt,standard,101.0
6,2.0,4.0,1.5,4.76,Wallingford,Entire home/apt,standard,217.0
10,4.0,5.0,2.0,5.0,Gatewood,Entire home/apt,standard,322.0
2,1.0,1.0,1.0,4.7,Loyal Heights,Entire home/apt,standard,99.0
2,1.0,1.0,1.0,4.71,Bryant,Private room,shared,39.0
2,1.0,1.0,1.0,5.0,Central Business District,Entire home/apt,standard,400.0
12,5.0,7.0,2.0,5.0,South Beacon Hill,Entire home/apt,standard,280.0
6,3.0,4.0,2.0,4.88,East Queen Anne,Entire home/apt,standard,205.0
6,1.0,3.0,1.0,4.67,North Admiral,Entire home/apt,standard,130.0
6,3.0,3.0,2.5,5.0,Lawton Park,Entire home/apt,standard,244.0
7,3.0,4.0,2.0,4.9,Briarcliff,Entire home/apt,standard,209.0
4,1.0,2.0,1.0,5.0,Stevens,Entire home/apt,standard,121.0
12,3.0,6.0,2.0,5.0,North Admiral,Entire home/apt,standard,310.0
2,0.0,1.0,1.0,4.69,Portage Bay,Entire home/apt,standard,61.0
1,1.0,1.0,1.0,4.81,Greenwood,Private room,shared,36.0
1,1.0,1.0,1.0,4.39,Greenwood,Private room,shared,34.0
2,1.0,1.0,1.0,5.0,South Lake Union,Entire home/apt,standard,143.0
2,1.0,1.0,1.0,3.0,Stevens,Entire home/apt,standard,68.0
2,1.0,1.0,1.0,2.67,Stevens,Entire home/apt,standard,100.0
2,1.0,1.0,1.0,5.0,South Lake Union,Entire home/apt,standard,146.0
10,3.0,4.0,3.5,5.0,Ravenna,Entire home/apt,standard,145.0
9,3.0,5.0,2.0,4.55,East Queen Anne,Entire home/apt,standard,330.0
8,3.0,4.0,1.0,5.0,North Beacon Hill,Entire home/apt,standard,250.0
4,2.0,2.0,1.0,4.91,Fremont,Entire home/apt,standard,126.0
8,4.0,4.0,4.0,5.0,Adams,Entire home/apt,standard,322.0
2,1.0,1.0,1.0,4.8,Belltown,Entire home/apt,standard,143.0
1,1.0,1.0,1.0,5.0,Leschi,Private room,standard,78.0
14,5.0,10.0,3.0,5.0,North Admiral,Entire home/apt,standard,484.0
4,2.0,2.0,2.0,4.33,Fremont,Entire home/apt,standard,239.0
5,2.0,3.0,2.0,4.86,Victory Heights,Entire home/apt,standard,179.0
7,3.0,5.0,2.5,4.64,Minor,Entire home/apt,standard,230.0
6,2.0,5.0,1.0,5.0,Wallingford,Entire home/apt,standard,125.0
6,3.0,4.0,2.5,5.0,North Queen Anne,Entire home/apt,standard,398.0
2,1.0,1.0,1.0,4.95,Crown Hill,Private room,private,67.0
3,1.0,2.0,1.0,4.98,North Beacon Hill,Entire home/apt,standard,117.0
2,1.0,1.0,1.0,5.0,Lower Queen Anne,Entire home/apt,standard,107.0
2,0.0,1.0,1.0,4.81,Yesler Terrace,Entire home/apt,standard,101.0
2,0.0,1.0,1.0,4.81,Yesler Terrace,Entire home/apt,standard,65.0
2,0.0,1.0,1.0,4.78,Yesler Terrace,Entire home/apt,standard,79.0
2,0.0,1.0,1.0,4.78,Yesler Terrace,Entire home/apt,standard,85.0
2,1.0,1.0,1.0,4.76,Yesler Terrace,Entire home/apt,standard,89.0
2,1.0,1.0,1.0,4.77,Central Business District,Entire home/apt,standard,123.0
7,2.0,3.0,1.0,4.5,High Point,Entire home/apt,standard,200.0
2,1.0,1.0,1.0,5.0,Phinney Ridge,Entire home/apt,standard,199.0
8,4.0,4.0,2.0,5.0,Windermere,Entire home/apt,standard,176.0
6,3.0,4.0,1.5,4.8,Haller Lake,Entire home/apt,standard,200.0
10,4.0,5.0,3.0,4.95,Madrona,Entire home/apt,standard,248.0
3,1.0,1.0,1.0,5.0,Alki,Entire home/apt,standard,159.0
2,0.0,1.0,1.0,5.0,High Point,Entire home/apt,standard,118.0
3,1.0,2.0,1.0,4.72,Broadway,Entire home/apt,standard,182.0
5,2.0,2.0,1.0,5.0,Ravenna,Entire home/apt,standard,165.0
6,2.0,3.0,2.0,5.0,Wallingford,Entire home/apt,standard,210.0
8,4.0,4.0,3.0,5.0,Broadway,Entire home/apt,standard,350.0
10,4.0,5.0,3.0,5.0,Roosevelt,Entire home/apt,standard,288.0
5,2.0,3.0,2.0,4.89,East Queen Anne,Entire home/apt,standard,275.0
3,1.0,2.0,1.0,5.0,Central Business District,Entire home/apt,standard,241.0
4,2.0,2.0,2.0,5.0,Yesler Terrace,Entire home/apt,standard,115.0
2,1.0,1.0,1.0,5.0,Wallingford,Entire home/apt,standard,98.0
5,1.0,3.0,1.0,4.95,Rainier Beach,Entire home/apt,standard,82.0
4,1.0,2.0,1.0,4.92,First Hill,Entire home/apt,standard,101.0
2,0.0,1.0,1.0,5.0,Pioneer Square,Entire home/apt,standard,126.0
8,2.0,4.0,2.0,4.75,Central Business District,Entire home/apt,standard,311.0
4,1.0,2.0,1.0,4.8,Seward Park,Entire home/apt,standard,109.0
8,2.0,4.0,2.0,5.0,Belltown,Entire home/apt,standard,196.0
8,2.0,4.0,2.0,5.0,Belltown,Entire home/apt,standard,194.0
6,3.0,3.0,2.0,4.88,West Woodland,Entire home/apt,standard,264.0
2,1.0,1.0,1.0,4.0,Rainier Beach,Private room,standard,34.0
4,1.0,1.0,1.0,4.76,Central Business District,Entire home/apt,standard,100.0
8,4.0,4.0,2.5,4.9,Fremont,Entire home/apt,standard,255.0
2,1.0,1.0,1.0,4.88,Fremont,Entire home/apt,standard,72.0
4,2.0,3.0,1.0,4.92,Atlantic,Entire home/apt,standard,115.0
8,4.0,5.0,1.5,5.0,East Queen Anne,Entire home/apt,standard,316.0
4,2.0,3.0,1.0,4.75,Greenwood,Entire home/apt,standard,200.0
2,0.0,1.0,1.0,4.83,Lower Queen Anne,Entire home/apt,standard,105.0
2,1.0,1.0,1.0,4.98,West Woodland,Private room,private,75.0
3,0.0,2.0,1.0,5.0,Wallingford,Entire home/apt,standard,113.0
4,1.0,2.0,1.0,4.95,North Queen Anne,Entire home/apt,standard,86.0
6,3.0,3.0,1.5,4.82,Atlantic,Entire home/apt,standard,210.0
2,1.0,1.0,1.0,5.0,Roxhill,Private room,private,93.0
8,5.0,5.0,3.5,5.0,Leschi,Entire home/apt,standard,1000.0
3,3.0,3.0,1.5,5.0,Briarcliff,Entire home/apt,standard,180.0
2,1.0,1.0,1.0,4.86,Columbia City,Entire home/apt,standard,89.0
2,1.0,1.0,1.0,4.97,Broadway,Private room,private,64.0
4,2.0,2.0,1.0,4.8,Minor,Entire home/apt,standard,126.0
4,2.0,3.0,1.0,4.84,Phinney Ridge,Entire home/apt,standard,155.0
2,1.0,1.0,1.0,5.0,Alki,Private room,shared,43.0
2,1.0,1.0,1.0,5.0,North Admiral,Private room,shared,32.0
2,1.0,1.0,1.0,5.0,Belltown,Entire home/apt,standard,80.0
6,3.0,3.0,2.5,4.96,Fairmount Park,Entire home/apt,standard,260.0
2,0.0,2.0,1.0,4.91,Atlantic,Entire home/apt,standard,125.0
4,3.0,3.0,1.0,4.86,Rainier View,Entire home/apt,standard,150.0
6,2.0,3.0,1.0,5.0,Haller Lake,Entire home/apt,standard,147.0
4,2.0,2.0,1.5,5.0,Ravenna,Entire home/apt,standard,120.0
4,2.0,2.0,1.0,4.82,Wallingford,Entire home/apt,standard,105.0
3,0.0,2.0,1.0,4.86,South Delridge,Entire home/apt,standard,69.0
4,2.0,2.0,2.0,5.0,East Queen Anne,Entire home/apt,standard,224.0
2,0.0,1.0,1.0,4.95,Minor,Entire home/apt,standard,82.0
4,2.0,1.0,1.0,4.95,Loyal Heights,Entire home/apt,standard,190.0
4,1.0,2.0,1.0,5.0,Wallingford,Entire home/apt,standard,90.0
6,2.0,3.0,2.5,4.86,Belltown,Entire home/apt,standard,218.0
4,1.0,2.0,1.0,5.0,Bitter Lake,Entire home/apt,standard,124.0
2,0.0,1.0,1.0,4.95,Wallingford,Entire home/apt,standard,92.0
3,1.0,2.0,1.0,4.78,South Delridge,Entire home/apt,standard,73.0
5,2.0,3.0,2.0,5.0,East Queen Anne,Entire home/apt,standard,208.0
10,5.0,5.0,3.0,4.92,Columbia City,Entire home/apt,standard,296.0
4,1.0,1.0,1.0,5.0,Belltown,Entire home/apt,standard,295.0
7,3.0,3.0,3.5,5.0,North Beacon Hill,Entire home/apt,standard,106.0
2,1.0,1.0,1.0,4.91,Brighton,Entire home/apt,standard,95.0
4,1.0,1.0,1.0,4.73,First Hill,Entire home/apt,standard,100.0
6,2.0,3.0,2.0,5.0,Seaview,Entire home/apt,standard,242.0
2,0.0,1.0,1.0,5.0,Fairmount Park,Entire home/apt,standard,107.0
6,2.0,2.0,1.0,4.78,Minor,Entire home/apt,standard,119.0
7,3.0,4.0,2.0,4.53,Wedgwood,Entire home/apt,standard,150.0
6,3.0,3.0,1.0,4.44,Stevens,Entire home/apt,standard,236.0
4,1.0,2.0,1.0,4.75,Belltown,Entire home/apt,standard,102.0
2,1.0,1.0,1.0,5.0,Seaview,Entire home/apt,standard,218.0
8,3.0,4.0,2.0,4.92,Minor,Entire home/apt,standard,250.0
2,0.0,1.0,1.0,5.0,Central Business District,Entire home/apt,standard,73.0
6,3.0,3.0,2.0,5.0,Interbay,Entire home/apt,standard,371.0
4,2.0,3.0,1.0,4.78,First Hill,Entire home/apt,standard,152.0
1,1.0,1.0,1.0,5.0,North College Park,Private room,standard,44.0
7,2.0,5.0,1.0,4.71,West Queen Anne,Entire home/apt,standard,167.0
1,1.0,1.0,1.0,5.0,Whittier Heights,Private room,standard,80.0
8,4.0,4.0,2.0,5.0,Wallingford,Entire home/apt,standard,243.0
5,2.0,2.0,1.0,4.46,South Delridge,Entire home/apt,standard,100.0
7,2.0,6.0,2.0,4.79,First Hill,Entire home/apt,standard,121.0
2,1.0,1.0,1.0,4.96,Lower Queen Anne,Private room,private,87.0
3,0.0,2.0,1.0,4.98,North Beacon Hill,Entire home/apt,standard,114.0
4,2.0,2.0,2.0,5.0,Roosevelt,Entire home/apt,standard,138.0
4,2.0,3.0,1.0,4.22,Greenwood,Entire home/apt,standard,91.0
6,4.0,4.0,3.0,5.0,Wallingford,Entire home/apt,standard,300.0
4,2.0,2.0,2.0,5.0,Wallingford,Entire home/apt,standard,164.0
2,1.0,1.0,1.0,4.86,Fairmount Park,Entire home/apt,standard,105.0
8,4.0,4.0,2.0,5.0,Highland Park,Entire home/apt,standard,455.0
6,3.0,3.0,2.0,5.0,Fremont,Entire home/apt,standard,160.0
4,1.0,2.0,1.0,4.78,Wallingford,Entire home/apt,standard,102.0
3,1.0,2.0,1.0,5.0,Southeast Magnolia,Entire home/apt,standard,54.0
8,3.0,5.0,2.5,4.93,Atlantic,Entire home/apt,standard,114.0
4,0.0,1.0,1.0,4.39,Pioneer Square,Entire home/apt,standard,70.0
2,1.0,1.0,1.0,4.98,North Beacon Hill,Private room,private,76.0
4,1.0,3.0,1.0,4.79,Bitter Lake,Entire home/apt,standard,99.0
2,1.0,1.0,1.0,5.0,West Woodland,Entire home/apt,standard,120.0
9,4.0,4.0,3.0,5.0,Greenwood,Entire home/apt,standard,385.0
4,2.0,2.0,1.0,4.6,Minor,Entire home/apt,standard,162.0
4,1.0,1.0,1.0,3.5,Phinney Ridge,Entire home/apt,standard,169.0
3,1.0,2.0,1.0,5.0,Rainier Beach,Entire home/apt,standard,99.0
4,2.0,4.0,1.0,5.0,Holly Park,Entire home/apt,standard,169.0
2,1.0,1.0,1.0,4.96,Roosevelt,Entire home/apt,standard,63.0
4,2.0,2.0,1.0,4.53,North Beacon Hill,Entire home/apt,standard,120.0
8,3.0,3.0,2.0,4.96,Mann,Entire home/apt,standard,190.0
4,2.0,2.0,1.5,4.92,North Admiral,Entire home/apt,standard,194.0
1,1.0,1.0,2.0,5.0,Mid-Beacon Hill,Private room,standard,42.0
2,1.0,1.0,1.0,3.67,Columbia City,Private room,standard,45.0
2,0.0,1.0,1.0,4.94,Belltown,Entire home/apt,standard,105.0
6,3.0,3.0,2.5,4.88,Eastlake,Entire home/apt,standard,164.0
4,1.0,2.0,1.0,5.0,Central Business District,Entire home/apt,standard,185.0
8,4.0,4.0,3.0,5.0,Phinney Ridge,Entire home/apt,standard,506.0
4,2.0,2.0,2.0,5.0,Fremont,Entire home/apt,standard,271.0
6,2.0,3.0,3.0,4.9,Fremont,Entire home/apt,standard,99.0
3,1.0,1.0,1.0,4.91,Belltown,Entire home/apt,standard,89.0
3,1.0,1.0,1.0,5.0,Broadway,Entire home/apt,standard,90.0
6,3.0,4.0,3.0,5.0,Haller Lake,Entire home/apt,standard,322.0
6,3.0,3.0,2.0,5.0,Bryant,Entire home/apt,standard,215.0
4,2.0,2.0,1.0,4.67,Bryant,Entire home/apt,standard,139.0
2,1.0,1.0,1.0,4.75,Bryant,Entire home/apt,standard,80.0
4,2.0,2.0,2.0,4.29,West Queen Anne,Entire home/apt,standard,144.0
6,3.0,3.0,3.5,4.91,Seaview,Entire home/apt,standard,172.0
4,0.0,2.0,1.0,4.86,Belltown,Entire home/apt,standard,57.0
6,3.0,4.0,2.5,5.0,Lawton Park,Entire home/apt,standard,350.0
3,1.0,1.0,1.0,4.92,Mann,Entire home/apt,standard,100.0
4,2.0,2.0,1.0,5.0,Gatewood,Entire home/apt,standard,155.0
6,3.0,3.0,2.0,4.86,Brighton,Entire home/apt,standard,178.0
2,1.0,1.0,1.0,5.0,Rainier Beach,Private room,private,82.0
6,2.0,3.0,1.0,4.97,Belltown,Entire home/apt,standard,140.0
2,1.0,1.0,1.0,5.0,Arbor Heights,Entire home/apt,standard,88.0
6,2.0,3.0,1.0,4.9,Portage Bay,Entire home/apt,standard,240.0
6,3.0,3.0,2.0,5.0,Minor,Entire home/apt,standard,285.0
4,1.0,2.0,1.0,5.0,Lower Queen Anne,Entire home/apt,standard,177.0
4,2.0,2.0,1.0,4.5,Portage Bay,Entire home/apt,standard,109.0
3,1.0,2.0,1.0,5.0,Arbor Heights,Entire home/apt,standard,109.0
8,4.0,3.0,2.0,5.0,Wallingford,Entire home/apt,standard,600.0
16,5.0,8.0,4.0,5.0,Southeast Magnolia,Entire home/apt,standard,600.0
6,3.0,4.0,2.0,4.95,Loyal Heights,Entire home/apt,standard,226.0
3,1.0,1.0,1.0,4.97,Roosevelt,Private room,private,70.0
6,2.0,3.0,2.0,4.94,Pike-Market,Entire home/apt,standard,142.0
7,3.0,4.0,2.5,4.86,Whittier Heights,Entire home/apt,standard,151.0
5,2.0,2.0,2.0,5.0,Whittier Heights,Entire home/apt,standard,146.0
4,2.0,4.0,2.0,4.92,Minor,Entire home/apt,standard,192.0
6,3.0,3.0,3.0,5.0,Wallingford,Entire home/apt,standard,175.0
3,1.0,1.0,1.0,5.0,First Hill,Entire home/apt,standard,74.0
2,1.0,1.0,1.0,5.0,Mount Baker,Private room,shared,64.0
16,8.0,8.0,7.0,5.0,Haller Lake,Entire home/apt,standard,440.0
8,4.0,6.0,2.0,4.9,Bitter Lake,Entire home/apt,standard,196.0
6,2.0,3.0,1.0,4.26,Belltown,Entire home/apt,standard,134.0
1,1.0,1.0,1.0,5.0,North Admiral,Private room,standard,64.0
3,2.0,2.0,1.0,5.0,Pinehurst,Entire home/apt,standard,250.0
2,2.0,1.0,1.0,4.86,Stevens,Entire home/apt,standard,145.0
4,1.0,1.0,1.0,4.33,South Delridge,Entire home/apt,standard,112.0
8,4.0,5.0,3.0,4.75,Highland Park,Entire home/apt,standard,170.0
2,1.0,1.0,1.0,4.9,Belltown,Entire home/apt,standard,99.0
7,3.0,4.0,1.0,5.0,Victory Heights,Entire home/apt,standard,142.0
8,3.0,4.0,2.0,4.88,Fremont,Entire home/apt,standard,177.0
5,2.0,2.0,1.0,5.0,Rainier Beach,Entire home/apt,standard,90.0
4,1.0,2.0,1.0,4.88,Belltown,Entire home/apt,standard,110.0
2,1.0,1.0,1.0,4.85,Loyal Heights,Private room,private,72.0
6,4.0,5.0,2.5,5.0,Leschi,Entire home/apt,standard,360.0
6,3.0,4.0,2.0,5.0,Wallingford,Entire home/apt,standard,370.0
1,1.0,1.0,1.0,5.0,Lawton Park,Private room,shared,38.0
6,3.0,3.0,2.0,4.89,Columbia City,Entire home/apt,standard,162.0
4,2.0,3.0,1.5,5.0,Sunset Hill,Entire home/apt,standard,257.0
5,2.0,3.0,2.0,4.8,Belltown,Entire home/apt,standard,219.0
5,2.0,2.0,1.0,5.0,Bryant,Entire home/apt,standard,120.0
6,2.0,2.0,1.0,4.86,Roosevelt,Entire home/apt,standard,199.0
6,2.0,3.0,2.5,4.79,North Beacon Hill,Entire home/apt,standard,200.0
4,1.0,1.0,1.0,4.8,Belltown,Entire home/apt,standard,130.0
5,2.0,2.0,2.5,5.0,Atlantic,Entire home/apt,standard,199.0
4,1.0,1.0,1.0,4.67,East Queen Anne,Entire home/apt,standard,89.0
2,1.0,1.0,1.0,4.81,North Beacon Hill,Entire home/apt,standard,75.0
6,2.0,2.0,2.0,5.0,Broadway,Entire home/apt,standard,146.0
4,1.0,2.0,1.0,5.0,Wallingford,Entire home/apt,standard,105.0
6,3.0,4.0,1.5,4.87,University District,Entire home/apt,standard,243.0
2,1.0,1.0,1.0,4.82,Belltown,Entire home/apt,standard,100.0
6,2.0,2.0,2.0,4.96,Broadway,Entire home/apt,standard,260.0
6,3.0,3.0,2.0,5.0,Rainier Beach,Entire home/apt,standard,263.0
2,0.0,1.0,1.0,4.53,Yesler Terrace,Entire home/apt,standard,76.0
2,0.0,1.0,1.0,4.77,Yesler Terrace,Entire home/apt,standard,89.0
4,1.0,2.0,1.0,5.0,Maple Leaf,Entire home/apt,standard,57.0
2,0.0,1.0,1.0,4.96,Stevens,Entire home/apt,standard,83.0
5,2.0,2.0,2.0,5.0,Adams,Entire home/apt,standard,199.0
6,2.0,3.0,1.0,4.88,Stevens,Entire home/apt,standard,122.0
2,1.0,1.0,1.0,5.0,Atlantic,Private room,private,77.0
8,2.0,2.0,1.0,4.81,West Queen Anne,Entire home/apt,standard,161.0
2,1.0,1.0,1.5,5.0,Crown Hill,Private room,shared,64.0
2,1.0,1.0,1.5,5.0,Crown Hill,Private room,shared,72.0
6,3.0,4.0,2.0,5.0,Loyal Heights,Entire home/apt,standard,229.0
6,3.0,4.0,2.0,4.94,South Park,Entire home/apt,standard,183.0
2,1.0,1.0,1.0,5.0,Broadview,Entire home/apt,standard,95.0
4,3.0,3.0,2.0,4.88,Stevens,Entire home/apt,standard,400.0
7,2.0,3.0,1.0,5.0,Fairmount Park,Entire home/apt,standard,196.0
8,3.0,4.0,2.5,4.7,Eastlake,Entire home/apt,standard,272.0
7,2.0,3.0,2.0,4.82,Belltown,Entire home/apt,standard,142.0
5,2.0,4.0,2.0,4.96,Alki,Entire home/apt,standard,142.0
2,1.0,1.0,1.0,5.0,Arbor Heights,Entire home/apt,standard,127.0
4,1.0,2.0,1.0,4.91,Belltown,Entire home/apt,standard,141.0
2,1.0,1.0,1.5,5.0,Harrison/Denny-Blaine,Private room,shared,99.0
5,2.0,2.0,1.0,4.85,Riverview,Entire home/apt,standard,96.0
6,2.0,3.0,1.0,4.77,Minor,Entire home/apt,standard,123.0
2,1.0,1.0,2.0,4.67,Mid-Beacon Hill,Private room,standard,46.0
3,1.0,1.0,1.0,4.89,East Queen Anne,Entire home/apt,standard,120.0
2,1.0,1.0,1.5,4.5,Lower Queen Anne,Entire home/apt,standard,129.0
2,1.0,1.0,1.0,5.0,Bryant,Private room,private,111.0
4,2.0,3.0,2.0,4.83,Green Lake,Entire home/apt,standard,199.0
4,2.0,3.0,2.0,4.91,Green Lake,Entire home/apt,standard,240.0
5,3.0,4.0,1.0,4.63,Lawton Park,Entire home/apt,standard,199.0
4,2.0,3.0,1.0,5.0,Cedar Park,Entire home/apt,standard,126.0
4,2.0,2.0,1.0,4.8,Minor,Entire home/apt,standard,232.0
12,3.0,5.0,2.5,4.9,Georgetown,Entire home/apt,standard,146.0
2,0.0,1.0,1.0,5.0,Pioneer Square,Entire home/apt,standard,218.0
2,1.0,1.0,1.0,4.9,Yesler Terrace,Entire home/apt,standard,158.0
6,1.0,4.0,1.0,4.5,Belltown,Entire home/apt,standard,150.0
3,1.0,1.0,1.0,4.95,Broadway,Entire home/apt,standard,165.0
4,2.0,2.0,2.0,4.91,Columbia City,Entire home/apt,standard,118.0
4,1.0,1.0,1.0,4.0,East Queen Anne,Entire home/apt,standard,92.0
3,1.0,1.0,1.0,5.0,East Queen Anne,Entire home/apt,standard,150.0
4,3.0,3.0,2.0,4.5,North Beach/Blue Ridge,Entire home/apt,standard,192.0
4,2.0,2.0,2.0,5.0,North Delridge,Entire home/apt,standard,203.0
2,1.0,1.0,1.0,4.91,Lawton Park,Entire home/apt,standard,80.0
4,2.0,2.0,2.0,4.92,Lawton Park,Entire home/apt,standard,112.0
9,3.0,6.0,2.5,4.95,Minor,Entire home/apt,standard,153.0
6,3.0,3.0,3.0,5.0,Lawton Park,Entire home/apt,standard,175.0
6,3.0,4.0,2.0,5.0,Atlantic,Entire home/apt,standard,232.0
4,1.0,2.0,1.0,4.69,Interbay,Entire home/apt,standard,194.0
4,2.0,2.0,1.0,5.0,North Admiral,Entire home/apt,standard,148.0
6,2.0,2.0,2.0,5.0,Interbay,Entire home/apt,standard,164.0
4,1.0,1.0,2.0,5.0,Greenwood,Entire home/apt,standard,126.0
2,1.0,1.0,1.0,4.46,Wallingford,Private room,shared,66.0
2,0.0,1.0,1.0,4.74,Belltown,Entire home/apt,standard,91.0
9,3.0,5.0,3.5,4.87,Atlantic,Entire home/apt,standard,211.0
4,2.0,2.0,1.0,5.0,Minor,Entire home/apt,standard,184.0
15,8.0,9.0,5.0,5.0,Stevens,Entire home/apt,standard,368.0
6,3.0,3.0,1.0,5.0,Wallingford,Entire home/apt,standard,196.0
4,1.0,2.0,1.0,4.91,Stevens,Entire home/apt,standard,160.0
6,3.0,4.0,2.0,5.0,Adams,Entire home/apt,standard,647.0
10,4.0,5.0,2.0,4.5,South Delridge,Entire home/apt,standard,221.0
6,3.0,3.0,2.5,4.86,Stevens,Entire home/apt,standard,209.0
2,1.0,1.0,1.5,5.0,Minor,Private room,standard,100.0
6,3.0,3.0,2.0,4.6,Mid-Beacon Hill,Entire home/apt,standard,230.0
2,0.0,1.0,1.0,5.0,Stevens,Entire home/apt,standard,199.0
3,1.0,2.0,1.0,5.0,Mount Baker,Entire home/apt,standard,200.0
8,3.0,5.0,2.0,5.0,Victory Heights,Entire home/apt,standard,289.0
8,3.0,3.0,2.5,5.0,University District,Entire home/apt,standard,165.0
5,1.0,3.0,1.0,5.0,Adams,Entire home/apt,standard,92.0
2,1.0,1.0,1.0,5.0,Green Lake,Entire home/apt,standard,143.0
8,3.0,4.0,2.0,5.0,Fremont,Entire home/apt,standard,203.0
4,1.0,2.0,1.0,4.93,Greenwood,Entire home/apt,standard,134.0
2,0.0,1.0,1.0,4.87,First Hill,Entire home/apt,standard,59.0
7,2.0,5.0,2.0,5.0,University District,Entire home/apt,standard,268.0
10,4.0,5.0,3.0,5.0,Riverview,Entire home/apt,standard,291.0
10,5.0,6.0,3.0,4.83,North Queen Anne,Entire home/apt,standard,348.0
4,2.0,2.0,1.0,5.0,Mid-Beacon Hill,Entire home/apt,standard,243.0
4,2.0,2.0,2.0,5.0,Eastlake,Entire home/apt,standard,183.0
6,1.0,1.0,1.5,4.5,Mount Baker,Entire home/apt,standard,210.0
10,4.0,4.0,3.0,4.82,View Ridge,Entire home/apt,standard,474.0
4,2.0,2.0,1.0,5.0,Fremont,Entire home/apt,standard,130.0
4,2.0,2.0,2.0,5.0,Belltown,Entire home/apt,standard,695.0
5,2.0,3.0,2.0,5.0,Belltown,Entire home/apt,standard,131.0
2,1.0,1.0,1.0,5.0,North Admiral,Entire home/apt,standard,145.0
4,1.0,1.0,1.0,5.0,Pioneer Square,Entire home/apt,standard,179.0
4,2.0,4.0,1.0,5.0,Cedar Park,Entire home/apt,standard,150.0
4,2.0,2.0,1.0,4.6,Wallingford,Entire home/apt,standard,90.0
4,1.0,2.0,1.0,4.74,Pike-Market,Entire home/apt,standard,123.0
8,3.0,4.0,2.5,5.0,Roosevelt,Entire home/apt,standard,186.0
10,2.0,3.0,2.0,4.56,Pike-Market,Entire home/apt,standard,239.0
1,1.0,2.0,1.0,5.0,International District,Shared room,shared,32.0
2,1.0,1.0,1.0,5.0,Minor,Private room,private,140.0
6,2.0,3.0,2.0,5.0,Eastlake,Entire home/apt,standard,193.0
3,1.0,1.0,1.0,5.0,Haller Lake,Entire home/apt,standard,118.0
7,2.0,4.0,2.0,5.0,Fremont,Entire home/apt,standard,241.0
6,2.0,2.0,2.0,4.82,Phinney Ridge,Entire home/apt,standard,169.0
3,0.0,2.0,1.0,4.88,Belltown,Entire home/apt,standard,143.0
10,3.0,6.0,2.5,5.0,Ravenna,Entire home/apt,standard,445.0
8,2.0,2.0,2.0,4.86,Belltown,Entire home/apt,standard,221.0
6,2.0,2.0,1.0,4.69,South Beacon Hill,Entire home/apt,standard,90.0
3,1.0,1.0,1.0,4.92,Adams,Entire home/apt,standard,102.0
3,1.0,2.0,1.0,4.95,Belltown,Entire home/apt,standard,93.0
5,3.0,3.0,2.5,5.0,Adams,Entire home/apt,standard,162.0
5,2.0,3.0,1.5,5.0,Green Lake,Entire home/apt,standard,350.0
12,5.0,6.0,3.0,4.92,Brighton,Entire home/apt,standard,349.0
3,2.0,2.0,1.0,3.5,Columbia City,Entire home/apt,standard,174.0
8,3.0,4.0,2.0,5.0,Rainier Beach,Entire home/apt,standard,182.0
4,2.0,2.0,1.0,5.0,Seward Park,Entire home/apt,standard,118.0
7,3.0,4.0,1.0,4.5,Columbia City,Entire home/apt,standard,195.0
2,1.0,1.0,1.0,5.0,Pike-Market,Entire home/apt,standard,143.0
5,2.0,2.0,1.0,5.0,North Queen Anne,Entire home/apt,standard,130.0
7,3.0,4.0,2.0,3.0,Columbia City,Entire home/apt,standard,120.0
3,1.0,1.0,1.0,5.0,South Lake Union,Entire home/apt,standard,162.0
3,1.0,1.0,1.0,5.0,Bitter Lake,Entire home/apt,standard,88.0
3,0.0,1.0,1.0,5.0,Eastlake,Entire home/apt,standard,76.0
4,1.0,2.0,1.0,5.0,Lower Queen Anne,Entire home/apt,standard,186.0
2,1.0,1.0,1.0,4.94,Victory Heights,Entire home/apt,standard,85.0
2,1.0,1.0,1.0,4.97,Mann,Entire home/apt,standard,100.0
5,2.0,2.0,2.0,5.0,Atlantic,Entire home/apt,standard,134.0
4,1.0,2.0,1.0,4.71,Belltown,Entire home/apt,standard,182.0
4,1.0,2.0,1.0,4.75,West Woodland,Entire home/apt,standard,134.0
2,1.0,1.0,1.5,5.0,Columbia City,Private room,standard,80.0
4,1.0,2.0,1.0,4.89,View Ridge,Entire home/apt,standard,108.0
1,1.0,1.0,2.0,5.0,Mann,Private room,standard,34.0
8,6.0,7.0,3.0,5.0,Windermere,Entire home/apt,standard,411.0
2,1.0,1.0,1.0,4.94,Harrison/Denny-Blaine,Entire home/apt,standard,97.0
3,2.0,2.0,1.0,4.9,Harrison/Denny-Blaine,Entire home/apt,standard,91.0
7,3.0,6.0,1.0,4.88,Minor,Entire home/apt,standard,96.0
4,2.0,2.0,1.0,4.88,Seward Park,Entire home/apt,standard,147.0
16,6.0,8.0,6.5,5.0,Windermere,Entire home/apt,standard,1013.0
6,3.0,4.0,2.0,3.0,Minor,Entire home/apt,standard,167.0
